,측정일시,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
1723,2023-09-20,0.014136233090761547,0.03407362391974558,0.3826826083720096,0.0025440493730122036,22.32226187508223,14.971510543093203
1724,2023-09-21,0.011830802277435559,0.029251788008574996,0.28991232370667175,0.002476473214364567,10.773932937856863,4.019344450205514
1725,2023-09-22,0.018070573896590357,0.02066160869225312,0.37382631355602114,0.0027315176405813216,19.438731109082063,8.976199076878185
1726,2023-09-23,0.015748538626569334,0.02598420681943298,0.3623686411764253,0.002637063729480296,18.17858909392762,9.483303218274816
1727,2023-09-24,0.007123182877401687,0.03680946684120167,0.2686703595416611,0.0023245183490537714,10.895461765742922,4.3201070979479
1728,2023-09-25,0.01395867479180726,0.029169379294875415,0.3052842514435988,0.0023305236273453754,11.496714903566719,3.564777991587909
1729,2023-09-26,0.016813016984122287,0.01792156995201104,0.36076266645211397,0.0022805309791896445,6.237292847345518,2.751661666546701
1730,2023-09-27,0.015001958395171015,0.017103028530228534,0.3807481150051019,0.0023654540754157625,9.195407920850664,4.185064071704084
1731,2023-09-28,0.010109324878224999,0.053379459939742364,0.5997210637221124,0.0026552877247481665,47.08894550481068,32.38655953304834
1732,2023-09-29,0.011473744973711947,0.03832688096597102,0.5139540912369251,0.0027387558512846377,34.191232021439305,19.074817797908246
1733,2023-09-30,0.00987407300888574,0.042459533803136267,0.3980782914106949,0.0027172314124779473,26.368000619942883,12.314072617047719
1734,2023-10-01,0.007862550244471266,0.037826937717316794,0.3145180070376589,0.002678667456966726,25.60497443383268,8.825624729086414
1735,2023-10-02,0.014910290250776115,0.027224236420950843,0.34495835215747855,0.0024642697019900137,17.216191528990475,8.493882257939738
1736,2023-10-03,0.01824138869900714,0.022452012687067858,0.39219685805804294,0.002570406046949468,19.424394885316598,10.850422867945962
1737,2023-10-04,0.019001740833352983,0.027486337554859033,0.4188065396577814,0.0026464794081717145,21.47802429875591,12.623550769958518
1738,2023-10-05,0.00835941509446205,0.032646980978430544,0.2805379085874065,0.0024972363249329095,31.910802182159486,6.19810851762634
1739,2023-10-06,0.020772,0.01964,0.3801085480024372,0.002665858431812368,22.12,8.84
1740,2023-10-07,0.018568,0.020432000000000002,0.3915738988718966,0.002581406415798612,21.28,11.08
1741,2023-10-08,0.009392000000000001,0.027404,0.31992551353156407,0.002277853263665314,10.96,5.24
1742,2023-10-09,0.011739999999999999,0.031204,0.311686530716006,0.0023143430562306243,11.485462837604478,5.44
1743,2023-10-10,0.017168000000000003,0.024236,0.39242781477017813,0.002467704308789358,19.762194445169772,10.24
1744,2023-10-11,0.0240245790692561,0.02261493466422947,0.42026417078278044,0.002557166705075031,23.507799413053153,13.64
1745,2023-10-12,0.02624,0.027999999999999997,0.45385936309034847,0.0027349928057858962,26.8,16.2
1746,2023-10-13,0.029484,0.027044000000000002,0.4925062672294186,0.002924104305024175,33.8,21.04
1747,2023-10-14,0.028216,0.016824,0.5138666546760916,0.00262908252662984,27.464521474538234,19.76
1748,2023-10-15,0.017224,0.029500000000000002,0.5026041016894062,0.0026452883360775408,24.36,16.36
1749,2023-10-16,0.015524,0.03322,0.4500923480466624,0.003084,44.08,18.36
1750,2023-10-17,0.027191999999999997,0.018675999999999998,0.46011057400174643,0.0030399999999999997,33.32,13.2
1751,2023-10-18,0.028900644867219532,0.024380000000000002,0.528510359447303,0.003296,31.891616041557757,17.2
1752,2023-10-19,0.02568,0.023407999999999998,0.5144689122927559,0.0027760000000000003,29.48,18.2
1753,2023-10-20,0.009284,0.027856000000000002,0.31644722757275073,0.002616,20.36,6.44
1754,2023-10-21,0.015648,0.021312,0.3643511270336138,0.0025506981120318835,18.08,6.52
1755,2023-10-22,0.018855999999999998,0.022788,0.43287131252528915,0.00272,22.96,10.4
1756,2023-10-23,0.027708,0.023483999999999998,0.5049952733443253,0.002756,30.4,16.2
1757,2023-10-24,0.029608,0.023511999999999998,0.5282644215222633,0.0028599999999999997,33.25405355382594,21.28904461232332
1758,2023-10-25,0.030095999999999998,0.023399999999999997,0.5473524107966788,0.00298,35.32,22.88
1759,2023-10-26,0.024648,0.037720000000000004,0.5388000000000001,0.002832,48.64,33.4
1760,2023-10-27,0.0176,0.028952,0.44920000000000004,0.0026079999999999996,28.84,15.6
1761,2023-10-28,0.028828,0.016996,0.5632,0.00296,35.04,18.8
1762,2023-10-29,0.022552,0.025864,0.494,0.0026639999999999997,29.36,17.4
1763,2023-10-30,0.0334,0.024371999999999998,0.5724,0.003164,42.16,25.04
1764,2023-10-31,0.027288,0.029008,0.55,0.0030280000000000003,47.72,29.8
1765,2023-11-01,0.016524,0.04600800000000001,0.44171721947273296,0.002712,46.48,24.92
1766,2023-11-02,0.014236,0.04867200000000001,0.4147014716948615,0.002944,38.2,18.84
1767,2023-11-03,0.015036,0.036336,0.38160000000000005,0.0026,33.24,15.44
1768,2023-11-04,0.01458,0.020904,0.4404,0.0024,47.84,17.96
1769,2023-11-05,0.010364,0.026824,0.3772,0.002304,14.24,9.28
1770,2023-11-06,0.008388,0.031368,0.3732,0.002232,20.52,7.44
1771,2023-11-07,0.013635956128772027,0.028064,0.3196,0.0022719999999999997,19.72,7.04
1772,2023-11-08,0.034192,0.010708,0.5452,0.0026279999999999997,24.08,11.8
1773,2023-11-09,0.031,0.017244,0.5876,0.002939737983760105,29.84,16.56
1774,2023-11-10,0.01012,0.028076,0.3232,0.002396,16.52,8.92
1775,2023-11-11,0.013932,0.023704,0.348,0.002472,18.88,10.12
1776,2023-11-12,0.009911999999999999,0.030044,0.344,0.002376,18.96,10.8
1777,2023-11-13,0.020164,0.021372,0.4128,0.002576,23.6,13.52
1778,2023-11-14,0.029152,0.016788,0.49560000000000004,0.002708,26.12,15.08
1779,2023-11-15,0.038644,0.01068,0.6968000000000001,0.003,44.04,29.16
1780,2023-11-16,0.03712,0.007608,0.6252,0.00268,44.84,34.36
1781,2023-11-17,0.015604,0.019687999999999997,0.3772,0.0025080000000000002,18.0,9.04
1782,2023-11-18,0.011080000000000001,0.025024,0.392,0.002524,22.08,13.6
1783,2023-11-19,0.023476,0.021824,0.5492,0.002872,40.24,23.8
1784,2023-11-20,0.031572,0.012484,0.6056,0.0031680000000000002,30.48,17.64
1785,2023-11-21,0.046204,0.007463999999999999,0.7464,0.003684,35.92,22.12
1786,2023-11-22,0.04316,0.013828,0.71,0.0036720000000000004,41.32,27.24
1787,2023-11-23,0.021019999999999997,0.03074,0.6572,0.00294,90.28,48.36
1788,2023-11-24,0.009908,0.027325388352594526,0.29560000000000003,0.0021160000000000003,15.84,7.88
1789,2023-11-25,0.019548,0.02038,0.37920000000000004,0.002416,18.12,9.24
1790,2023-11-26,0.029956,0.015227999999999998,0.4592,0.0025868670811104266,24.44,15.44
1791,2023-11-27,0.02954,0.013859999999999999,0.5436,0.0025210825744149874,39.96,24.88
1792,2023-11-28,0.014943999999999999,0.025175999999999997,0.4132,0.0025785267149715883,29.32,17.8
1793,2023-11-29,0.022624,0.019528,0.38799999999999996,0.0025147422974536003,16.240896547088365,8.28
1794,2023-11-30,0.012336,0.028024,0.3153186029966917,0.002373750387282761,17.04,7.28
1795,2023-12-01,0.021863999999999998,0.020259999999999997,0.43,0.002784,22.8,10.68
1796,2023-12-02,0.031052,0.014404000000000002,0.5404,0.0030120000000000004,34.32,19.0
1797,2023-12-03,0.023052000000000003,0.020895999999999998,0.5652,0.0034799999999999996,37.24,22.88
1798,2023-12-04,0.045363999999999995,0.007048,0.7216,0.003348,40.72,25.36
1799,2023-12-05,0.045720000000000004,0.009316,0.6736,0.003524,42.04,26.64
1800,2023-12-06,0.043228,0.009004,0.7452,0.0033039999999999996,64.44,45.68
1801,2023-12-07,0.025172,0.019788,0.47123184848758654,0.0032,62.64,16.08
1802,2023-12-08,0.024668000000000002,0.034736,0.4990260363893922,0.002996,81.4,22.28
1803,2023-12-09,0.024072,0.039416,0.5788198325293963,0.002868,72.04,31.56
1804,2023-12-10,0.0227,0.022428,0.6148417652189859,0.002832,74.92,33.44
1805,2023-12-11,0.011888000000000001,0.024712,0.3352611626843366,0.00228,5.16,2.0
1806,2023-12-12,0.018612,0.016704,0.38228810076162495,0.002324,7.2,2.6
1807,2023-12-13,0.028315999999999997,0.007584,0.49439999999999995,0.002616,13.36,6.2
1808,2023-12-14,0.018564,0.016312,0.384,0.002280138811758499,8.6,4.64
1809,2023-12-15,0.0171,0.022636,0.3444,0.0021468348886828905,5.16,2.44
1810,2023-12-16,0.00882,0.030028000000000003,0.35479999999999995,0.0020027348616923723,17.52,9.08
1811,2023-12-17,0.008256,0.030976,0.33745202249402245,0.0020258397269672145,13.28,6.8
1812,2023-12-18,0.021668,0.020732,0.3956,0.0021093915190177077,13.92,6.92
1813,2023-12-19,0.03828,0.008147999999999999,0.5536,0.0023994461368725332,25.2,15.28
1814,2023-12-20,0.015248,0.026699999999999998,0.5056,0.002392,41.52,27.0
1815,2023-12-21,0.013108,0.025712000000000002,0.3829397358790116,0.00228,19.6,12.44
1816,2023-12-22,0.015912,0.023572000000000003,0.3896,0.002388,20.72,11.16
1817,2023-12-23,0.036652,0.010236,0.5936,0.0026119999999999997,28.88,18.6
1818,2023-12-24,0.037724,0.00994,0.634,0.002552,34.32,27.48
1819,2023-12-25,0.035672,0.013548,0.7036,0.00266,42.56,34.92
1820,2023-12-26,0.045784000000000005,0.010684,0.8384,0.0033079999999999997,47.36,34.92
1821,2023-12-27,0.053304,0.006611990316250028,1.0244,0.003624,74.6,56.32
1822,2023-12-28,0.044608,0.008467203591112905,0.8852,0.0035559999999999997,52.72,41.2
1823,2023-12-29,0.038368,0.01039769070873014,0.7432,0.003152,42.12,32.24
1824,2023-12-30,0.03438,0.00884,0.6908,0.002532,38.56,31.2
1825,2023-12-31,0.026772,0.016328,0.7452,0.00262,22.24,17.44
